tol,OriSize,total_latency,load_time,transfer_time,comp_time,decomp_time,device
0.01,1200,202.41882353580942,0.6,0.7276623817533904,98.99631628547033,102.09484486858571,mgard_single
0.01,1300,219.28705883046024,0.65,0.788300913566173,107.24600930925952,110.60274860763452,mgard_single
0.01,1400,236.15529412511103,0.7,0.8489394453789555,115.49570233304871,119.11065234668334,mgard_single
0.01,1500,253.0235294197618,0.75,0.909577977191738,123.7453953568379,127.61855608573214,mgard_single
0.01,1600,269.8917647144126,0.8,0.9702165090045206,131.9950883806271,136.12645982478097,mgard_single
0.01,1700,286.76000000906333,0.85,1.030855040817303,140.2447814044163,144.63436356382977,mgard_single
0.01,1800,303.6282353037142,0.9,1.0914935726300858,148.49447442820548,153.14226730287857,mgard_single
0.01,1900,320.4964705983649,0.95,1.1521321044428683,156.74416745199468,161.6501710419274,mgard_single
0.01,2000,337.36470589301575,1.0,1.2127706362556507,164.9938604757839,170.1580747809762,mgard_single
0.01,2100,354.2329411876665,1.05,1.2734091680684332,173.24355349957307,178.665978520025,mgard_single
0.01,2200,371.1011764823173,1.1,1.3340476998812159,181.49324652336227,187.17388225907382,mgard_single
0.01,2300,387.96941177696806,1.15,1.3946862316939983,189.74293954715145,195.68178599812262,mgard_single
0.01,2400,404.83764707161885,1.2,1.4553247635067807,197.99263257094066,204.18968973717142,mgard_single
0.01,2500,421.70588236626963,1.25,1.5159632953195634,206.24232559472983,212.69759347622025,mgard_single
0.01,2600,438.5741176609205,1.3,1.576601827132346,214.49201861851904,221.20549721526905,mgard_single
0.01,2700,455.4423529555712,1.35,1.6372403589451285,222.74171164230825,229.71340095431785,mgard_single
0.01,2800,472.31058825022205,1.4,1.697878890757911,230.99140466609742,238.22130469336668,mgard_single
0.01,2900,489.1788235448728,1.45,1.7585174225706934,239.24109768988663,246.72920843241548,mgard_single
0.01,3000,506.0470588395236,1.5,1.819155954383476,247.4907907136758,255.23711217146428,mgard_single
0.01,3100,522.9152941341744,1.55,1.8797944861962586,255.740483737465,263.7450159105131,mgard_single
0.01,3200,539.7835294288252,1.6,1.9404330180090412,263.9901767612542,272.25291964956193,mgard_single
0.01,3300,556.6517647234759,1.65,2.0010715498218237,272.2398697850434,280.76082338861073,mgard_single
0.01,3400,573.5200000181267,1.7,2.061710081634606,280.4895628088326,289.26872712765953,mgard_single
0.01,3500,590.3882353127775,1.75,2.1223486134473886,288.7392558326218,297.77663086670833,mgard_single
0.01,3600,607.2564706074284,1.8,2.1829871452601717,296.98894885641096,306.28453460575713,mgard_single
0.01,3700,624.1247059020791,1.85,2.243625677072954,305.2386418802002,314.79243834480593,mgard_single
0.01,3800,640.9929411967298,1.9,2.3042642088857366,313.48833490398937,323.3003420838548,mgard_single
0.01,3900,657.8611764913807,1.95,2.364902740698519,321.73802792777855,331.8082458229036,mgard_single
0.02,100,19.00311717856727,0.05,0.047784181689764144,10.706864073163006,8.198468923714499,mgard_single
0.02,200,36.53018761334225,0.1,0.09556836337952829,19.1371196713889,17.197499578573826,mgard_single
0.02,300,52.443622020920756,0.15,0.14335254506929243,26.79415464203096,25.356114833820506,mgard_single
0.02,400,67.02405839829842,0.2,0.19113672675905657,34.2288030887797,32.40411858275966,mgard_single
0.02,500,80.44453117419488,0.25,0.23892090844882075,41.06554563548834,38.890064630257726,mgard_single
0.02,600,96.88328799710251,0.3,0.28670509013858486,49.11981344087501,47.17676946608892,mgard_single
0.02,700,114.13620239736014,0.35,0.33448927182834903,57.40994413747719,56.041768988054606,mgard_single
0.02,800,131.7479444951564,0.4,0.38227345351811315,65.73007286875367,65.23559817288462,mgard_single
0.02,900,149.7373190776142,0.45,0.4300576352078773,74.08036275272828,74.77689868967802,mgard_single
0.02,1000,168.12456834245341,0.5,0.4778418168976415,82.4609780922049,84.68574843335087,mgard_single
0.02,1100,185.40919038980545,0.55,0.5256259985874057,90.74662326168114,93.58694112953691,mgard_single
0.02,1200,202.2645713343332,0.6,0.5734101802771697,98.99631628547033,102.09484486858571,mgard_single
0.02,1300,219.11995227886098,0.65,0.6211943619669339,107.24600930925952,110.60274860763452,mgard_single
0.02,1400,235.97533322338876,0.7,0.6689785436566981,115.49570233304871,119.11065234668334,mgard_single
0.02,1500,252.83071416791648,0.75,0.7167627253464621,123.7453953568379,127.61855608573214,mgard_single
0.02,1600,269.68609511244426,0.8,0.7645469070362263,131.9950883806271,136.12645982478097,mgard_single
0.02,1700,286.54147605697204,0.85,0.8123310887259906,140.2447814044163,144.63436356382977,mgard_single
0.02,1800,303.3968570014998,0.9,0.8601152704157546,148.49447442820548,153.14226730287857,mgard_single
0.02,1900,320.25223794602755,0.95,0.9078994521055188,156.74416745199468,161.6501710419274,mgard_single
0.02,2000,337.1076188905554,1.0,0.955683633795283,164.9938604757839,170.1580747809762,mgard_single
0.02,2100,353.9629998350831,1.05,1.0034678154850472,173.24355349957307,178.665978520025,mgard_single
0.02,2200,370.8183807796109,1.1,1.0512519971748113,181.49324652336227,187.17388225907382,mgard_single
0.02,2300,387.67376172413867,1.15,1.0990361788645753,189.74293954715145,195.68178599812262,mgard_single
0.02,2400,404.5291426686664,1.2,1.1468203605543394,197.99263257094066,204.18968973717142,mgard_single
0.02,2500,421.3845236131942,1.25,1.1946045422441036,206.24232559472983,212.69759347622025,mgard_single
0.02,2600,438.23990455772196,1.3,1.2423887239338678,214.49201861851904,221.20549721526905,mgard_single
0.02,2700,455.0952855022497,1.35,1.290172905623632,222.74171164230825,229.71340095431785,mgard_single
0.02,2800,471.9506664467775,1.4,1.3379570873133961,230.99140466609742,238.22130469336668,mgard_single
0.02,2900,488.80604739130524,1.45,1.3857412690031603,239.24109768988663,246.72920843241548,mgard_single
